id,video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
14399,494VkPnSvJk,2018-01-27,BEST OF COLOURPOP | My Favorite Products - 2018,KathleenLights,26,2018-01-26 18:30:01+00:00,"best of colourpop|""must have""|""products""|""favorites""|""must haves""|""top""|""unique""|""cp""|""sale""|""beauty""|""guru""|""kathleenlights""",184363,13989,104,2517,https://i.ytimg.com/vi/494VkPnSvJk/default.jpg,False,False,False,"Hey, Guys! (WATCH IN HD)\nHere is a video where I walk you through Coloupops BEST PRODUCTS (WITH LIP SWATCHES TOO)I hope you enjoy! Thanks for watching! xoxo!\n\n\nGET MY FAVORITES FOR 20% OFF FOR THE NEXT 5 DAYS: http://bit.ly/KathleenFavorites\nCoupon code: Kathleen20 \n\n* I CUT OUT LIP LINERS FROM THIS VIDEO BECAUSE THE VIDEO WAS ALREADY TOO LONG BUT YOU CAN STILL GET MY FAV LIPPIE PENCILS FOR 20% OFF ASWELL!\nThey are: Aquarius, Bff, Bff2, Bff3, Lumiere, Taurus & Clique \n\n\nProduct I Mentioned: \nNo Filter Concealer (I use Light Neutral)\nSmall Fluff Brush \nSmall Shader Brush \nBrow Boss Gel \nPressed Powder Bronzer in Private Party\nPressed Powder Highlight in Here Kitty Kitty\nGimme More Highlight Palette (but specifically Bigger & Better)\nSuper Shock Cheek in Wisp & Flexitarian \nSupernova Shadows in Walk of Fame, Dragon, UF-Woah & Moon Lit\nIt Was All A Dream Empty Palette\nPressed Powder Eyeshadows in Play by Play, Paper Tiger, Save it for later, Team Captain, Sideline, Wake up Call, Come and Get it, Made to Last, Glass Bull & Cute Alert\nEyeshadow Palettes in Dream St, Yes Please, I Think I Love You, You had me at Hello, All I See is Magic & Semi- Precious \nCreme Gel Liners in Mr. Bing, Honeydude & Best O\nSuper Shock Shadows in Glow, Cornelious, Wattles, Elixr, Kennedy, Don't Leave, Mittens, Central Perk, Telepathy, Frog, Get Lucky, Coconuts, Issa, Lightning Bug, Weenie, Blaze, Kathleenlights & Game Face \nLippie Stix in Aquarius, Lumiere, Taurus, Grunge, Chi Chi & Frenchie \nUltra Glossy Lips in Fairy Floss, Moon Child, My Jam, Aquarius & Finders Keepers \nUltra Matte Lips in Aquarius 2, Chi, Lumiere 2, Mama & Love Bug\nUltra Satin Lips in Aquarius, Magic Wand, Strip, Alyssa, Dreamy, November, Frick n Frack, Point Zero, Cozy, Rêver & Lost \n\n\n\n\nWhat I'm Wearing:\nTop: Fashion Nova\nEarrings & Choker: Forever 21\nRing: Nordstrom \nNails: Future KLP stuff \nBrows: Anastasia Brow Wiz in Dark Brown \nFace: Hourglass Vanish Foundation Stick in Warm Ivory mixed with Giorgio Armani Luminous Silk in 4, Colourpop No Filter Concealer in Light Neutral, Colourpop Private Party Bronzer & Here Kitty Kitty Highlight\nEyes: Colourpop Dream St. Palette, Colourpop Flexitarian Highlight, Huda Beauty Camille Falsies\nLips: Colourpop Aquarius Lip Liner & Moon Child Ultra Glossy Lip \n\n\n\n\nI CREATED MY OWN NAIL POLISH LINE!!!!!!!!!!!!!!!\nKL POLISH :) :)\nGET THEM HERE:\nhttps://www.klpolish.com\n\n\n\n\n-MY LIQUID LIPSTICKS WITH OFRA\nMIAMI FEVER! GET IT HERE:\nhttp://www.ofracosmetics.com/products//long-lasting-liquid-lipstick?variant=9396569155\nHAVANA NIGHTS! GET IT HERE:\nhttp://www.ofracosmetics.com/products/long-lasting-liquid-lipstick?variant=11525913222\nUSE COUPON CODE: Kathleen30 TO GET 30% OFF!\n\n\nMY COLLABS WITH COLOURPOP! GET THEM HERE:\nhttp://bit.ly/kathleenlightsxcolourpop \n\n\n\nMAKEUPGEEK -My favorite affordable eyeshadows:\nhttp://www.makeupgeek.com/store?acc=6c9882bbac1c7093bd25041881277658\n\nGET 10% OFF ON MORPHE BRUSHES WITH MY COUPON CODE: Kathleenlights \nhttp://morphebrushes.com\n\n\n\n\n*If you are a business/company who would like to contact me about reviewing a product...please email me at kathleenlights@yahoo.com\n\n\n\n\nDon't forget to follow me on my social media sites!\nInstagram: Kathleenlights\nTwitter: Kathleenlights1\nSnapchat: Kathizzle11\nMY BLOG: http://kathleenlights.com\n\n\nMUSIC BY:\nPREMIUMBEAT.COM (Cymatix)\n\n\n\n\n\nFTC- This video is NOT sponsored.\n(MUG is an affiliate link - Morphe & Ofra code is an affiliate code)"
14581,4L43VVORo5c,2018-01-27,iPhone X: A Photographer's Review,Tyler Stalman,28,2018-01-17 17:43:11+00:00,"Tyler|""Stalman""|""iphone x""|""camera test""|""review""|""iphone 10""|""photography""|""best camera phone""|""iphone x review""|""iphone x vs pixel 2""|""iphone x camera""|""is it worth it""|""in depth review""|""iphone x camera features""|""slow motion""|""professional photographer""|""best camera phone 2018""|""best phone camera""|""iphone x is it worth it""|""iphone 10 review""|""iphone x vs iphone 6s""",156359,7032,194,722,https://i.ytimg.com/vi/4L43VVORo5c/default.jpg,False,False,False,"In depth iPhone X review & camera test by a professional photographer \nListen to the podcast http://www.stalmanpodcast.com\nDownload FilmBorn on iOS https://apple.co/2Df7V4O\nFollow me on Instagram https://www.instagram.com/stalman\nFollow me on Twitter https://twitter.com/stalman\n\nCamera shooting this video http://bit.ly/stalmanvideocam2017\nLens for most of this video http://amzn.to/2q6Axey\n\nA massive thank you Chris Dowsett for 3D work on this. VFX is more time consuming than you think!\n\n--\n\nUPDATE: A few people have pointed out that the video is a little soft in this video. I hate to admit it, but I had a last minute issue during export, lost a lot of the quality on upload, and didn't notice until it was too late. For those interested, I have now uploaded a 4K version. Some shots are 1080, but I think you'll agree the whole thing looks a lot better. \n\niPhone X Review: 4K Edition https://youtu.be/NECBiCeoVIY"
14445,4WaNHlisU4c,2018-01-27,"SmackDown LIVE GM Daniel Bryan addresses the state of WWE 205 Live: WWE 205 Live, Jan. 23, 2018",WWE,17,2018-01-24 04:22:50+00:00,"wwe|""world wrestling entertainment""|""wrestling""|""wrestler""|""wrestle""|""superstars""|""कुश्ती""|""पहलवान""|""डब्लू डब्लू ई""|""मैच""|""सुपरस्टार""|""व्यावसायिक कुश्ती""|""مصارعه""|""205 Live""|""Daniel Bryan""|""live""|""205""|""smackdown""|""bryan""|""cruiserweight""|""daniel""|""wwe smackdown""|""wwe 205 live""|""#205live""|""general""|""manager""|""cruiserweights""|""205 live winners""|""smackdown live""|""205 live highlights""|""wwe 205""|""205 wwe""|""cedric alexander""|""enzo amore""|""cruiserweight champion""|""wwe 205 live highlights""|""wwe smackdown live""",264382,5825,186,1301,https://i.ytimg.com/vi/4WaNHlisU4c/default.jpg,False,False,False,"Speaking on behalf of WWE, SmackDown LIVE General Manager Daniel Bryan revealed that the WWE Cruiserweight Championship has been abdicated, and a WWE 205 Live General Manager will be named next week.\nGet your first month of WWE Network for FREE: http://wwenetwork.com\nSubscribe to WWE on YouTube: http://bit.ly/1i64OdT\nVisit WWE.com: http://goo.gl/akf0J4\nMust-See WWE videos on YouTube: https://goo.gl/QmhBof"
14465,4qOeuzeNfQ8,2018-01-27,The FALL - 'Rowche Rumble' - 1979 45rpm,IndieAnnieJones,10,2011-03-01 00:15:48+00:00,"70's|""Indie""|""The""|""Fall""|""Rowche""|""Rumble""|""Mark""|""E.""|""Smith""|""1979""|""45rpm""",99790,751,8,50,https://i.ytimg.com/vi/4qOeuzeNfQ8/default.jpg,False,False,False,Early lo-fi gem from Mark E Smith & Co
14452,52L2HML5O1k,2018-01-27,"The Last Jedi Novelization to Feature Deleted Scenes, Star Wars Day at Sea, and More!",Star Wars,24,2018-01-24 20:00:01+00:00,"The Star Wars Show|""Star Wars Show""|""Andi Gutierrez""|""Anthony Carboni""|""Lucasfilm""|""Star Wars""|""Star Wars: The Last Jedi""|""Rian Johnson""|""Jason Fry""|""Star Wars Day at Sea""|""Disney Fantasy""|""Star Wars Rebels""|""Star Wars Rebels trailer""",270240,4666,317,995,https://i.ytimg.com/vi/52L2HML5O1k/default.jpg,False,False,False,"In this installment of The Star Wars Show, director Rian Johnson and writer Jason Fry reveal new details about the Star Wars: The Last Jedi novelization, we set sail on the Disney Fantasy to experience Star Wars Day at Sea, and more! \n\nWatch more of The Star Wars Show at https://www.youtube.com/playlist?list=PL148kCvXk8pBjG-JOhlIU6rWzLyA2O2an\n\nVisit Star Wars at http://www.starwars.com\nSubscribe to Star Wars on YouTube at http://www.youtube.com/starwars\nLike Star Wars on Facebook at http://www.facebook.com/starwars\nFollow Star Wars on Twitter at http://www.twitter.com/starwars\nFollow Star Wars on Instagram at http://www.instagram.com/starwars\nFollow Star Wars on Tumblr at http://starwars.tumblr.com/"
14567,5ER1LOarlgg,2018-01-27,Alienating Young Men is Deeply Sad - Jordan Peterson - UK Interview 15 01 2018,buckomania,22,2018-01-17 14:59:41+00:00,Jordan Peterson,298504,14937,112,1925,https://i.ytimg.com/vi/5ER1LOarlgg/default.jpg,False,False,False,
14529,5JTMOt4BeDc,2018-01-27,The Four Perform Bang Bang | Season 1 Ep. 3 | THE FOUR,The Four,24,2018-01-19 03:32:05+00:00,"the four|""dj khaled""|""fergie""|""p diddy""|""meghan trainor""|""FOX""|""Sean “Diddy” Combs""|""Charlie Walk""|""Four""|""The 4""|""The Grammys""|""American Idol""|""The Voice""|""iHeartMedia""|""Singing Competition""|""Battle For Stardom""|""Singing""|""Season 1""|""Episode 3""|""Jason""|""Zhavia""|""Candice""|""Cheyenne""|""Bang Bang""|""Week Three Part 2""|""Performance""|""Bang bang into the room""|""Bang bang all over you""|""Week Three Part 1""",272411,4162,89,305,https://i.ytimg.com/vi/5JTMOt4BeDc/default.jpg,False,False,False,"Jason, Zhavia, Candice, & Cheyenne perform Bang Bang for the judges.\n\nSubscribe now for more The Four clips: http://fox.tv/Subscribe_TheFour\nCatch full episodes now: http://fox.tv/TheFourFullEps\n\nSee more of The Four on our official website: http://fox.tv/TheFourOfficialWebsite\nFollow The Four on Instagram: http://fox.tv/TheFour_Insta\nFollow The Four on Twitter: http://fox.tv/TheFour_TW \nLike The Four on Facebook: http://fox.tv/TheFour_FB\n\nLike FOX on Facebook: ‪http://fox.tv/FOXTV_FB‬‬\nFollow FOX on Twitter: ‪http://fox.tv/FOXTV_Twitter‬‬\nAdd FOX on Google+: ‪http://fox.tv/FOXPlus‬‬\n\nFOX will team up with iHeartMedia on the new music competition series THE FOUR: BATTLE FOR STARDOM. THE FOUR begins where most competitions end: with the four finalists. Four super-talented and fiercely competitive singers, chosen from their auditions by the show’s panel of music industry experts, will try to defend their coveted spots on the stage, as they are challenged individually by new singers determined to replace them. Each week, if any of the four are outperformed, they’ll go home and their challengers will take their place.\n\nThe Four Perform Bang Bang | Season 1 Ep. 3 | THE FOUR\nhttps://www.youtube.com/channel/UCwBQ9KhPxP-VLRW7_1tyOGg"
14467,5PI1xwT2-74,2018-01-27,Neil Gaiman presents lifetime achievement award to Ursula K. Le Guin at 2014 National Book Awards,NationalBook,24,2014-11-24 00:04:19+00:00,[none],29445,606,2,29,https://i.ytimg.com/vi/5PI1xwT2-74/default.jpg,False,False,False,"FULL VIDEO - In recognition of her transformative impact on American literature, Ursula K. Le Guin is the 2014 recipient of the Foundation’s Medal for Distinguished Contribution to American Letters. She is the Foundation’s twenty-seventh award recipient.\n\nFor more than forty years, Le Guin has defied conventions of narrative, language, character, and genre, as well as transcended the boundaries between fantasy and realism, to forge new paths for literary fiction. Among the nation’s most revered writers of science fiction and fantasy, Le Guin’s fully imagined worlds challenge readers to consider profound philosophical and existential questions about gender, race, the environment, and society. Her boldly experimental and critically acclaimed novels, short stories, and children’s books, written in elegant prose, are popular with millions of readers around the world.\n\nhttp://nationalbook.org/amerletters_2014_uleguin.html"
14444,5x-d3pabd5o,2018-01-27,Jhené Aiko - Sativa ft. Rae Sremmurd,JheneAikoVEVO,10,2018-01-23 00:20:02+00:00,"Jhené|""Aiko""|""Sativa""|""Def""|""Jam""|""Recordings""|""Jhene Aiko""|""Swae Lee""|""slim jimmy""|""slim jxmmi""|""Rae Sremmurd""|""complicated""|""Trip""",1853979,87223,1255,3560,https://i.ytimg.com/vi/5x-d3pabd5o/default.jpg,False,False,False,"Download or Stream “Sativa” here: https://JheneAiko.lnk.to/SativaRaeSremmurd\n\nMusic video by Jhené Aiko performing Sativa. (C) 2018 Def Jam Recordings, a division of UMG Recordings, Inc.\n\nhttp://vevo.ly/hkqJOD"
14472,76owSh_PPG4,2018-01-27,"New Year, New Me...",Marcus Butler,23,2018-01-22 16:00:01+00:00,"marcus butler|""new year""|""resolutions""|""motivational""|""speech""|""quotes""|""inspiring""|""emotional""|""sketch""|""parody""",95236,6560,640,751,https://i.ytimg.com/vi/76owSh_PPG4/default.jpg,False,False,False,SUBCRIBE: http://bit.ly/kjfhfks\nCHECK OUT MY PODCAST http://apple.co/2fB65Pr\n\nSTALK ME MORE\n- JustMarcus: http://www.youtube.com/moremarcus\n- Instagram: https://www.instagram.com/marcusbutler\n- Snapchat: MarcusButler\n- Twitter: https://twitter.com/MarcusButler\n- Tumblr: http://marcusbutler.tumblr.com\n- Facebook: https://www.facebook.com/MarcusButlerTV/\n- Co created with Matt Viney
14548,7LQ08Lyy_tw,2018-01-27,Jordan Peterson GOTCHA leaves liberal Cathy Newman literally SPEECHLESS+Thug life,miad222,27,2018-01-19 11:12:31+00:00,"Jordan Peterson|""Cathy Newman""|""bbc channel 4""|""bbc""",12265,275,21,38,https://i.ytimg.com/vi/7LQ08Lyy_tw/default.jpg,False,False,False,"“You have got me. You have got me. I’m trying to work that through my head. It took awhile. It took awhile. It took awhile,” she said with a repetitive concession."
14525,7LlWd7HP_bc,2018-01-27,TOMB RAIDER Trailer 2 (Extended) 2018,FilmSelect Trailer,24,2018-01-18 17:08:05+00:00,"trailer|""2018""|""movie""|""filmselect""|""tomb raider trailer""|""tomb raider""|""lara croft""|""action""|""alicia vikander""",111573,1658,255,440,https://i.ytimg.com/vi/7LlWd7HP_bc/default.jpg,False,False,False,Trailer 2 for Tomb Raider
14415,8BAhwgjMvnM,2018-01-27,Pacific Rim Uprising - Official Trailer 2 [HD],Legendary,1,2018-01-24 15:59:54+00:00,"pacific rim|""pacific rim uprising""|""legendary pictures""|""pacific rim movie""|""pacific rim uprising movie""|""new pacific rim movie""|""pacific rim 2""|""pacific rim sequel""|""john boyega movie""|""john boyega""|""scott eastwood""|""rinko kikuchi""|""charlie day""|""steven deknight""|""steven s deknight movie""|""cailee spaeny""|""mackenyu""|""wesley wong""|""new pacific rim trailer""|""new pacific rim 2 trailer""|""new john boyega movie""|""john boyega trailer""|""john boyega robot movie""",5335815,69397,5584,11963,https://i.ytimg.com/vi/8BAhwgjMvnM/default.jpg,False,False,False,"Pacific Rim Uprising – In Theaters, RealD 3D and IMAX March 23\nOfficial Trailer 2 - http://www.pacificrimmovie.com \n\nThe globe-spanning conflict between otherworldly monsters of mass destruction and the human-piloted super-machines built to vanquish them was only a prelude to the all-out assault on humanity in Pacific Rim Uprising. \n\nJohn Boyega (Star Wars: The Force Awakens) stars as the rebellious Jake Pentecost, a once-promising Jaeger pilot whose legendary father gave his life to secure humanity’s victory against the monstrous “Kaiju.” Jake has since abandoned his training only to become caught up in a criminal underworld. But when an even more unstoppable threat is unleashed to tear through our cities and bring the world to its knees, he is given one last chance to live up to his father’s legacy by his estranged sister, Mako Mori (Rinko Kikuchi)—who is leading a brave new generation of pilots that have grown up in the shadow of war. As they seek justice for the fallen, their only hope is to unite together in a global uprising against the forces of extinction. \n\nJake is joined by gifted rival pilot Lambert (The Fate of the Furious’ Scott Eastwood) and 15-year-old Jaeger hacker Amara (newcomer Cailee Spaeny), as the heroes of the PPDC become the only family he has left. Rising up to become the most powerful defense force to ever walk the earth, they will set course for a spectacular all-new adventure on a towering scale. \n\nPacific Rim Uprising is directed by Steven S. DeKnight (Netflix’s Daredevil, STARZ’s Spartacus) and also stars Jing Tian, Burn Gorman, Adria Arjona and Charlie Day. \n\n#JoinTheUprising #PacificRimUprising"
14497,8Jg90Lqg3VM,2018-01-27,Recovery session after the big win at Betis,FC Barcelona,17,2018-01-22 13:07:10+00:00,"FC Barcelona|""برشلونة،""|""Fútbol""|""FUTBOL""|""soccer""|""FUTEBOL""|""Sepakbola""|""サッカー""|""كرة القدم""|""football""|""FCB""|""Barça""|""Sport""|""Club""|""Barcelona""|""Camp""|""Nou""|""Copa""|""Rey""|""Espanyol""|""RCDE""|""Paulinho""|""Suárez""|""remontada""|""ciudad""|""deportiva""|""training""|""session""",258423,9650,91,394,https://i.ytimg.com/vi/8Jg90Lqg3VM/default.jpg,False,False,False,"FC Barcelona are back at work after stretching their lead at the top of the table in La Liga to 11 points thanks to their 5-0 away win at Betis on Sunday. Ernesto Valverde’s side began preparations this Monday for the second leg of their Copa del Rey quarter-final tie against Espanyol at Camp Nou on Thursday in which they train 1-0 on aggregate after the first leg.\n----\nEl FC Barcelona vuelve al trabajo, esta vez para empezar a pensar ya en el partido de vuelta de los cuartos de final de la Copa del Rey contra el Espanyol. Los de Ernesto Valverde, que tendrán que remontar un 1-0 en contra en el Camp Nou, se han ejercitado esta mañana sin tiempo para descansar, después del triunfo de este domingo contra el Betis (0-5).\n----\nFC Barcelona on Social Media\nSubscribe to our official channel http://www.youtube.com/subscription_center?add_user=fcbarcelona\nSite: http://www.fcbarcelona.com\nFacebook: http://www.facebook.com/fcbarcelona\nInstagram: http://www.instagram.com\nTwitter: http://twitter.com/FCBarcelona\nGoogle+: http://plus.google.com/+FCBarcelona\nViber: http://chats.viber.com/fcbarcelona"
14520,8b6IQQMRYCA,2018-01-27,"Trump, Stormy Daniels and a Possible Government Shutdown: A Closer Look",Late Night with Seth Meyers,23,2018-01-19 02:00:01+00:00,"late night|""seth meyers""|""closer look""|""trump""|""stormy daniels""|""government shutdown""|""NBC""|""NBC TV""|""television""|""funny""|""talk show""|""comedy""|""humor""|""stand-up""|""parody""|""snl seth meyers""|""host""|""promo""|""seth""|""meyers""|""weekend update""|""news satire""|""satire""|""DACA""|""CHIP""|""bi-partisan""|""medical results""|""crisis""|""CNN""|""Michelle Obama""|""Gotham""|""Batman""|""Ivanka Trump""|""Eric Trump""",2183422,23803,1170,2665,https://i.ytimg.com/vi/8b6IQQMRYCA/default.jpg,False,False,False,"Seth takes a closer look at how Republicans still face the looming possibility of a government shutdown because President Trump rejected a bipartisan deal to solve an immigration impasse he created.\n» Subscribe to Late Night: http://bit.ly/LateNightSeth\n» Get more Late Night with Seth Meyers: http://www.nbc.com/late-night-with-seth-meyers/\n» Watch Late Night with Seth Meyers Weeknights 12:35/11:35c on NBC.\n\nLATE NIGHT ON SOCIAL\nFollow Late Night on Twitter: https://twitter.com/LateNightSeth\nLike Late Night on Facebook: https://www.facebook.com/LateNightSeth\nFind Late Night on Tumblr: http://latenightseth.tumblr.com/\nConnect with Late Night on Google+: https://plus.google.com/+LateNightSeth/videos\n\nLate Night with Seth Meyers on YouTube features A-list celebrity guests, memorable comedy, and topical monologue jokes.\n\nNBC ON SOCIAL \nLike NBC: http://Facebook.com/NBC\nFollow NBC: http://Twitter.com/NBC\nNBC Tumblr: http://NBCtv.tumblr.com/\nNBC Pinterest: http://Pinterest.com/NBCtv/\nNBC Google+: https://plus.google.com/+NBC\nYouTube: http://www.youtube.com/nbc\nNBC Instagram: http://instagram.com/nbctv\n\nTrump, Stormy Daniels and a Possible Government Shutdown: A Closer Look- Late Night with Seth Meyers\nhttps://youtu.be/8b6IQQMRYCA\n\n\nLate Night with Seth Meyers\nhttp://www.youtube.com/user/latenightseth"
14562,900X9fDFLc4,2018-01-27,청하 (CHUNGHA) - Roller Coaster MV,CJENMMUSIC Official,10,2018-01-17 09:00:01+00:00,"CJ E&M|""CJENM""|""CJENMMUSIC""|""K-CULTURE""|""korean Music""|""MV""|""Music Video""|""K-Pop""|""Kpop""|""뮤비""|""뮤직비디오""|""청하""|""CHUNGHA""|""Roller Coaster""|""롤러코스터""|""프로듀스101""|""프듀101""|""아이오아이""|""i.o.i""|""전소미""|""김세정""|""최유정""|""김청하""|""김소혜""|""주결경""|""정채연""|""김도연""|""강미나""|""임나영""|""유연정""|""세정""|""SEJEONG""|""구구단""|""gugudan""|""위키미키""|""결경""|""PRISTIN""|""프리스틴""|""다이아""|""DIA""|""YEONJUNG""|""연정""",3158444,148813,1998,7300,https://i.ytimg.com/vi/900X9fDFLc4/default.jpg,False,False,False,"♬ Available on iTunes, Apple Music : https://apple.co/2Dk2g1E\n     Listen on Spotify : http://spoti.fi/2Dyw22A\n\n청하 2nd Mini Album [Offset]\n\n지난 여름 ‘Why Don’t You Know’를 통해 솔로 아티스트로 성공적인 시작을 알린 청하가 두 번째 미니앨범 'Offset'으로 돌아왔다.\n\n이번 앨범에는 청하의 무대 아래서의 자연스러운 일상(off)과 무대 위 화려한 모습(set), 이 두 가지 주제가 음악, 영상, 사진, 안무 이 모든 콘텐츠에 합쳐지고 상쇄(offset) 하여 청하가 가지고 있는 본연의 다양한 매력을 오롯이 담아냈다.\n\n가요계 대표 ‘히트곡 제조기’ 블랙아이드필승이 프로듀싱한 타이틀곡 ‘롤러코스터(Roller Coaster)’는 90년대 특유의 감성이 느껴지는 바이브와 현대적으로 재해석된 투스텝 리듬을 조화롭게 재단한 곡이다. 청량하게 울려 퍼지는 인트로부터 청하의 매력적인 애드리브 섹션까지 리스너들에게 짜릿함을 선사할 예정이다.\n\nImagine, temperature up just for emotions. offset!\n\n\nAlbum Review\n\n2. Roller Coaster \n블랙아이드필승이 결성 이래 처음으로 프로듀싱 한 여성 솔로 곡이다. 컨템포러리 R&B 장르의 황금기인 90년대 특유의 바이브와 현대적으로 재해석된 투스텝 리듬을 조화롭게 재단하여 청하를 위한 새로운 트랙이 만들어졌다. 누군가와 사랑에 빠졌을 때 너무나 달콤하지만 가끔은 아찔하고 위험한 기분을 느끼는 현재 상황을 롤러코스터에 비유하여 표현하였다. 이 곡은 데모에서부터 앨범을 위해 마스터로 프레싱 되기까지 총 6개월이란 시간이 걸렸는데 그만큼 곡 안에서 표현되는 감정, 가사, 멜로디, 편곡 등 이 모든 것들이 세세하게 다듬어지고 재배치되어 완벽하게 완성되었다. 청량하게 울려 퍼지는 인트로에서부터 마지막 청하의 매력적인 애드리브 섹션까지 놓칠 수 없는 짜릿한 곡이다.\n\n\nCJ E&M Music은 아시아 No.1 엔터테인먼트 기업인 CJ E&M의 음악사업 브랜드로 음원/음반의 투자/제작/유통부터 콘서트/페스티벌 개최까지 포함하고 있습니다. CJ E&M MUSIC과 함께 하는 K-POP 아티스트들의 신곡과 뮤직비디오, 미공개 독점 영상 등을 이곳 YOUTUBE 채널에서 가장 먼저 만나보세요.\n\nCJ E&M Music is a music business brand of CJ E&M, Asia's No.1 entertainment company. CJ E&M Music covers investment, production and distribution of album and also provides the best music festival and concerts. Meet the K-POP artists' brand new music videos and exclusive video clips on the official YouTube of CJ E&M Music."
14477,90CCjgX0n20,2018-01-27,OUR FAMILY. #MYCALVINS: Kardashian / Jenner,Calvin Klein,24,2018-01-22 13:06:02+00:00,[none],11675559,22354,17593,1990,https://i.ytimg.com/vi/90CCjgX0n20/default.jpg,False,False,False,"“Never have I ever...”: Families share everything. Kim Kardashian, Kylie Jenner, Kendall Jenner, Khloe Kardashian and Kourtney Kardashian were shot here by Willy Vanderperre. More at calvinklein.com/mycalvins. ⠀⠀⠀"
14400,9f5zD7ZSNpQ,2018-01-27,"Kali Uchis - After The Storm ft. Tyler, The Creator, Bootsy Collins",KaliUchisVEVO,10,2018-01-25 16:00:01+00:00,"kaliuchis|""jorja smith""|""daniel caesar""|""bootsy collins""|""tyler""|""the creator""|""kelela""|""khelani""|""tyrant""|""hero""|""after the storm""",1003100,98215,768,4766,https://i.ytimg.com/vi/9f5zD7ZSNpQ/default.jpg,False,False,False,"After The Storm, ft Tyler, The Creator and Bootsy Collins is out now - https://KaliUchis.lnk.to/ATS\n\nLyrics\n\n[Intro: Bootsy Collins]\nAh\nWhatever goes around\nEventually comes back to you\nSo you gotta be careful, baby\nAnd look both ways\nBefore you cross my mind\n\n[Verse 1: Kali Uchis & Bootsy Collins]\nDid you ever wonder?\nYeah, do you ever wonder\nWhat he might be going through on his own, and\nThe demons that he's facing alone\nI hate that sometimes I can't go home\nAnd it just the same on the phone, no\nBut everybody's gotta go on, don't they?\nYes, we do, baby\n\n[Pre-Chorus: Kali Uchis & Bootsy Collins]\nSo if you need a hero (if you need a hero)\nJust look in the mirror (just look in the mirror)\nNo one's gonna save you now\nSo you better save yourself\nAnd everybody's hurting\nEverybody's going through it\nBut you just can't give up now\n'Cause you gotta save yourself\nYeah, gotta hang on, baby\n\n[Chorus: Kali Uchis]\nThe sun'll come out\nNothing good ever comes easy\nI know times are rough\nBut winners don't quit\nSo don't you give up\nThe sun'll come out\nBut we've been struggling endless days\nSomeday we'll find the love\n'Cause after the storm's\nWhen the flowers bloom\n\n[Verse 2: Tyler, The Creator]\nKali, what you mean?\nI take it offensive\n'Cause I'm the hottest flower boy\nThat popped up on the scene\nFeeling better, better than ever\n'Cause your umbrella, -brella (-brella, light)\nSun is beaming on me like headlights beaming on Bambi\nNow let's pretend the street is the room\nAnd you are a Camry\n'Cause your drama candid\nThe Tito to my Randy\nNow let's produce some thrillers\nMy chocolate wit' yo' vanilla, uh\n\n[Chorus: Kali Uchis]\nThe sun'll come out\nNothing good ever comes easy\nI know times are rough\nBut winners don't quit\nSo don't you give up\nThe sun'll come out\nBut we've been struggling endless days\nSomeday we'll find the love\n'Cause after the storm...\n\n[Bridge: Kali Uchis]\nI know it's hard\nBut do you even really try?\nMaybe you could understand\nWhen all you had to do was ask\nAnd just open your mind\nWhen everything is passing by\nAnd all you had to do was try\nYeah, all you had to was try\n\n[Outro: Bootsy Collins & Kali Uchis]\nTry, try, try, try, try\nAll you had to do was try\nTry, try, try, try"
14419,9r6NI9m_IxM,2018-01-27,Elton John - Farewell Yellow Brick Road Tour: The Launch (VR180),EltonJohnVEVO,10,2018-01-24 21:33:23+00:00,"Elton John|""Elton""|""Special Announcement""|""Elton Event""|""Live""",828990,2563,405,181,https://i.ytimg.com/vi/9r6NI9m_IxM/default.jpg,False,False,False,"Watch the announcement event for Elton's last ever tour, Farewell Yellow Brick Road. Supported by YouTube, for the best viewing experience watch with your phone, Google Cardboard or Google Daydream for VR180. On desktop, use the latest version of Chrome, Opera, or MS Edge. Get Farewell Yellow Brick Road tour tickets at: https://www.eltonjohn.com\n\nVR180 instructions: http://bit.ly/GoogleVRinfo \n\nExplore the music of Elton John: https://eltonjohn.lnk.to/essentialsID\n\nBuy Diamonds 2CD: https://eltonjohn.lnk.to/DiamondsID\nBuy Diamonds Deluxe Boxset: https://eltonjohn.lnk.to/DiamondsDeluxeID\nBuy Diamonds Vinyl: https://eltonjohn.lnk.to/DiamondsVinylID\n   \nWatch more Elton videos: https://eltonjohn.lnk.to/EJvideosVD\nSubscribe to Elton channel: http://bit.ly/EltonYTSubscribe\n\nFollow Elton John on...\nFacebook: https://eltonjohn.lnk.to/facebookYT\nTwitter: https://eltonjohn.lnk.to/twitterYT\nInstagram: https://eltonjohn.lnk.to/instaYT\n\nOfficial Website: http://www.eltonjohn.com\nNewsletter: http://www.eltonjohn.com/info/mailinglist"
